address,chanquannianxian,chanquanxingzhi,chaoxiang,chengshi,danjia,dianti,house_type,huxing,huxingjiegou,jianzhumianji,jianzhuniandai,link,louceng,lvhualv,quxian,rongjilv,title,wuyefeiyong,wuyeleixing,xiaoqu,zhuangxiu 
银城花园福州南路-漳浦路29号,70年产权;,商品房,南北,,36603元/平米,无,,3室1厅2卫,信息缺失,116.93平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212970404_12437549x2411604917_165314742.htm,低层,35%,,2,福州南路银城花园精装套三双卫低楼层明厅户型送储物间,0.3元/平米·月,住宅                    ,银城花园,精装修
福林小区大尧-大尧二路17号,信息缺失,商品房,南,,20290元/平米,无,,2室1厅1卫,信息缺失,69平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212653530_11483512x2411632347_165802550.htm,高层,40%,,2,"福林小区,单价低的套二,性价好,适合年轻人结婚,过度",0.4元/平米·月,住宅                    ,福林小区,精装修
福林小区大尧-大尧二路17号,信息缺失,商品房,东,,37052元/平米,无,,2室1厅1卫,信息缺失,49.12平米,住宅                    ,http://esf.qd.fang.com/chushou/18_213124035_11483883x2411632347_166002667.htm,低层,40%,,2,福林小区(逍遥二路) 2室1厅 49平,0.4元/平米·月,住宅                    ,福林小区,简装修
颐和国际五四广场-香港中路10号,70年产权;,商品房,东南,,21368元/平米,无,,1室1厅1卫,信息缺失,117平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212466754_11485497x2411596549_160529210.htm,低层,20%,,5.5,东南看五四 一室一厅一卫 颐和国际 年租金8万 急售,6元/平米·月,住宅                    ,颐和国际,精装修
天山小区天山-市南区宁国路33号,信息缺失,个人产权,南北,,25814元/平米,无,,2室2厅1卫,平层,72.44平米,住宅                    ,http://esf.qd.fang.com/chushou/18_205957396_11480141x2411596383_165493900.htm,高层,41%,,1.1,广电大厦 天山小区 多层套二 精装通透 采光充足 看房方便,0.27元/平米·月,住宅                    ,天山小区,精装修
辛家庄三小区辛家庄-宁夏路与燕儿岛路交汇处,70年产权;,商品房,南,,28786元/平米,无,,2室1厅1卫,平层,62.53平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210273950_12227048x2411595503_164580688.htm,高层,35%,,1.5,辛家庄小区 南北通透 采光好,1.2元/平米·月,住宅                    ,辛家庄三小区,简装修
泛海名人广场福州南路-福州南路19号,70年产权;,商品房,南,,25120元/平米,无,,3室2厅2卫,平层,179.14平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211862225_12347710x2411012848_163605045.htm,低层,30%,,3.77,泛海名人 精装修双南卧一北卧南北通透套三,2.5元/平米·月,住宅                    ,泛海名人广场,简装修
辛家庄二小区辛家庄-仙游路9号(金门路派出所西侧),信息缺失,商品房,南,,28428元/平米,无,,2室1厅1卫,平层,73.87平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209621966_12127908x2411665169_164580688.htm,中层,34%,,1.2,辛家庄 一楼带院 户型方正 生活方便,0.4元/平米·月,住宅                    ,辛家庄二小区,简装修
海信金色慧谷广电大厦-仙居路66号,信息缺失,商品房,南,,30000元/平米,无,,2室2厅2卫,信息缺失,112平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209359607_11282533x2411092081_160603012.htm,高层,45%,,1.8,海信金色慧谷 套二双厅双卫 经典户型楼层好 采光棒满五年急售,1.5元/平米·月,住宅                    ,海信金色慧谷,精装修
金湖小区八大湖-市南区如东路18号,信息缺失,商品房,南,,29580元/平米,无,,2室1厅1卫,平层,66.6平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210615556_11262714x2411658405_164580688.htm,高层,30%,,2.34,南京路江西路南小广场旁金湖小区封闭小区中楼层采光好户型通,0.3元/平米·月,住宅                    ,金湖小区,简装修
金海广场奥帆中心-澳门路136号,70年产权;,商品房,东,,37389元/平米,无,,4室2厅2卫,平层,157.8平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212977448_11492684x2411603145_165814522.htm,中层,46%,,1.9,金海广场奥帆平层双卫套四低于市场价抢手房,1.2元/平米·月,住宅                    ,金海广场,精装修
中海银海一号天山-银川西路7号,70年产权;,商品房,南北,,38572元/平米,无,,3室2厅2卫,平层,163.33平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212880949_11491902x2411267823_162571813.htm,高层,40.1%,,3.25,社区 不靠路前排海景房 豪装只交契税 送车位 价格可议,2.05元/平米·月,住宅                    ,中海银海一号,精装修
金湖小区八大湖-市南区如东路18号,信息缺失,个人产权,东,,30000元/平米,无,,2室1厅1卫,信息缺失,69平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212582170_11817534x2411658405_164834731.htm,低层,30%,,2.34,金湖路丨价格可大议丨金湖小区 多层套二 位置安静 宁一,0.3元/平米·月,住宅                    ,金湖小区,简装修
福林小区大尧-大尧二路17号,信息缺失,商品房,南,,27614元/平米,无,,3室1厅1卫,信息缺失,88平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209832961_11676195x2411632347_165916907.htm,中层,40%,,2,福林花园 套三东厅 中层 精装 好房出售 住房,0.4元/平米·月,住宅                    ,福林小区,精装修
福林小区大尧-大尧二路17号,信息缺失,商品房,南北,,30702元/平米,无,,2室1厅1卫,信息缺失,57平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211626200_11270354x2411632347_165954142.htm,中层,40%,,2,"精装两居室,位置很棒,四楼好房",0.4元/平米·月,住宅                    ,福林小区,精装修
金海广场奥帆中心-澳门路136号,70年产权;,个人产权,南北,,42391元/平米,有,,3室2厅2卫,平层,141.54平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209628991_11692950x2411603145_162245314.htm,低层,46%,,1.9,奥帆 金海广场 多层电梯房 精装修 南北通透 华润悦府 鲁商首府,1.2元/平米·月,住宅                    ,金海广场,精装修
环海公寓福州南路-燕儿岛路22号,信息缺失,商品房,东南,,21557元/平米,无,,2室2厅1卫,信息缺失,162.36平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212801169_11664592x2411719899_165332649.htm,高层,25%,,2.73,环海公寓 2室2厅 162平,1.5元/平米·月,住宅                    ,环海公寓,精装修
鹏程花园辛家庄-燕儿岛路16号,信息缺失,商品房,南,,27143元/平米,无,,3室1厅1卫,信息缺失,105平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212428361_11661681x2411657151_160493525.htm,中层,15%,,3,书城麦凯乐 鹏程花园套三 双南一北卧北明厅 安静急售必卖,1.4元/平米·月,住宅                    ,鹏程花园,中装修
鲁商首府奥帆中心-燕儿岛路7号,70年产权;,个人产权,南北,,46255元/平米,无,,2室1厅2卫,信息缺失,123.23平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210929774_11496806x2411542583_165183038.htm,高层,30%,,5.1,奥帆基地 鲁商首府123平二室二厅精装修未住高楼层海景房,5.00元/平米·月,住宅                    ,鲁商首府,精装修
颐中高山天山-旌德路26号,70年产权;,个人产权,南北,,28919元/平米,有,,4室2厅2卫,信息缺失,185平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210571583_12146929x2411097380_165612047.htm,高层,40.2%,,1.29,精装修 小区前排 观山景和海景 精装修 看房方便 高品质小区,1.4元/平米·月,住宅                    ,颐中高山,精装修
新贵都A区浮山所-徐州路53号,70年产权;,商品房,南北,,27246元/平米,无,,2室1厅1卫,信息缺失,69平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211884687_11491469x2411668625_165313960.htm,高层,40%,,4.6,新贵都A区 地理位置好 采光棒 通风性好 单价低 总价低 急,0.7元/平米·月,住宅                    ,新贵都A区,精装修
颐和国际五四广场-香港中路10号,70年产权;,商品房,北,,26827元/平米,无,,1室1厅1卫,信息缺失,60.76平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212935917_11489368x2411596549_165494648.htm,高层,20%,,5.5,颐和国际 套一 精装 封闭品质小区 近万象城 五四广场采光好,6元/平米·月,住宅                    ,颐和国际,精装修
双星金色海岸八大峡-瞿塘峡路45号,信息缺失,商品房,南北,,29399元/平米,无,,3室1厅2卫,平层,136.06平米,住宅                    ,http://esf.qd.fang.com/chushou/18_202788379_11484657x2411683837_163634541.htm,中层,30%,,2.19,"双星金色海岸,封闭小区,中间楼层,套三户型,精装修",0.8元/平米·月,住宅                    ,双星金色海岸,简装修
天虹花园青岛大学-市南区宁夏路329号,信息缺失,商品房,南,,29409元/平米,无,,3室1厅1卫,平层,100.31平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211655425_12335370x2411597545_164580688.htm,中层,35%,,4.6,天虹花园 套三利用 小区环境好,0.5元/平米·月,住宅                    ,天虹花园,简装修
银川美居天山-银川西路22号,70年产权;,商品房,东,,32570元/平米,无,,2室2厅1卫,平层,101.32平米,住宅                    ,http://esf.qd.fang.com/chushou/18_213148054_11490090x2411210707_162535055.htm,中层,40%,,1.6,银川美居 多层两居室 南北通透 有车位 诚心出售,0.8元/平米·月,住宅                    ,银川美居,精装修
瑞纳紫域天山-银川西路36号,70,商品房,南北,,40000元/平米,无,,3室2厅2卫,信息缺失,140平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212760027_11690622x2411265303_164633305.htm,低层,60%,,1.09,瑞纳紫域 花园洋房 低楼层 南北通透,2元/平米·月,住宅                    ,瑞纳紫域,精装修
慧博园二轻新村-宁夏路116号,70年产权;,商品房,南北,,37070元/平米,无,,2室2厅1卫,信息缺失,102.51平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212926033_12272152x2411097180_165313685.htm,高层,45%,,1.5,慧博园 满五年 精装修 南北通透 满五年省税 采光好,1.2元/平米·月,住宅                    ,慧博园,精装修
丰华园广电大厦-奉化路2号,70年产权;,商品房,暂无,,36364元/平米,无,,2室2厅1卫,平层,99平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209238075_11252789x2411111286_165811950.htm,中层,36.2%,,1.72,新出丰华园 小高层精装套二 南北通透 全天采光,0.8元/平米·月,住宅                    ,丰华园,精装修
东祥园五四广场-青岛市市南区东海西路36号,信息缺失,个人产权,南北,,41618元/平米,有,,3室2厅2卫,平层,173平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212170944_11762787x2411647431_163988707.htm,中层,35%,,2.5,东祥园 高层套三 海景 双南卧 澳门路东海路奥帆五四,1元/平米·月,住宅                    ,东祥园,精装修
中央国际巴黎春天-山东路7号乙,70年产权;,商品房,东南,,27949元/平米,有,,1室2厅1卫,平层,78平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212792170_11481736x2411338983_162792576.htm,低层,20.1%,,5.91,国际 12年新小区 单价低采光好 停车方便 赠20万装修,1.32元/平米·月,住宅                    ,中央国际,精装修
金华公寓浮山所-南京路100号,70年产权;,个人产权,南北,,19102元/平米,无,,3室2厅1卫,信息缺失,167平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212658947_12332089x2411071081_163569930.htm,中层,25%,,7.29,南京路 金华公寓 单价低 楼下M3号线 南京路 采光棒,3.5元/平米·月,住宅                    ,金华公寓,中装修
柏丽澜庭奥帆中心-金湾路1号,信息缺失,商品房,南,,45699元/平米,无,,2室2厅2卫,平层,186平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212910105_12089892x2411229183_164733472.htm,高层,65%,,1.51,柏丽澜庭中间排高楼层看海套二房东急售看房方便,4.13元/平米·月,住宅                    ,柏丽澜庭,精装修
万丽海景湛山-东海西路1号,70年产权;,商品房,南,,40323元/平米,有,,1室1厅1卫,平层,76.88平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211367784_11484971x2411162251_165494719.htm,低层,35%,,4,万丽海景 业主急售 精装修套一 海景房 视野开阔 管家式,7元/平米·月,住宅                    ,万丽海景,精装修
银都花园青岛大学-青岛市市南区彰化路1号,信息缺失,商品房,东,,33606元/平米,有,,4室2厅2卫,平层,166.04平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212336241_11941595x2411592427_163858866.htm,中层,62.3%,,0.87,银都花园 海景房 50万 视野好 精装 三居,1.2元/平米·月,住宅                    ,银都花园,精装修
东方花园新村二轻新村-徐州南路85号,信息缺失,商品房,东西,,30095元/平米,无,,2室1厅1卫,信息缺失,78.75平米,住宅                    ,http://esf.qd.fang.com/chushou/18_213126990_12460511x2411616395_165495127.htm,高层,48%,,2.4,东方花园新村 2室1厅 78平,0.5元/平米·月,住宅                    ,东方花园新村,精装修
远洋公馆辛家庄-燕儿岛路23号,70,商品房,南北,,40161元/平米,无,,3室2厅2卫,信息缺失,249平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212916944_12243046x2411660729_164446248.htm,中层,51.5%,,1.88,远洋公馆 高品质新小区 元宝户型 好地脚 精装未住 诚售,7元/㎡·月,住宅                    ,远洋公馆,精装修
东海国际大厦八大关-汇泉路17号,信息缺失,商品房,西南,,26325元/平米,无,,2室2厅1卫,平层,170.94平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212721238_11495635x2411070344_160538583.htm,低层,20%,,2.5,"上嘉峪关,东海国际大厦270度海景房出售,海景很棒,",暂无资料,住宅                    ,东海国际大厦,精装修
延福花园广电大厦-延吉路166号,信息缺失,个人产权,南北,,25758元/平米,无,,1室1厅1卫,平层,66平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212950561_11493287x2411543183_165049912.htm,中层,40%,,1.2,广电大厦 延福花园 全明户型 精装套一 南北通透 采光充足,1.08元/平米·月,住宅                    ,延福花园,精装修
辛家庄三小区辛家庄-宁夏路与燕儿岛路交汇处,70年产权;,个人产权,南北,,28571元/平米,无,,2室1厅1卫,平层,68.6平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211662621_12335981x2411595503_133063965.htm,中层,35%,,1.5,新上辛家庄区 中楼层套二南北通透 位置环境好 诚售,1.2元/平米·月,住宅                    ,辛家庄三小区,中装修
辛家庄三小区辛家庄-宁夏路与燕儿岛路交汇处,70年产权;,商品房,南,,30720元/平米,无,,2室1厅1卫,平层,68.36平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211327038_11482098x2411595503_165761570.htm,低层,35%,,1.5,辛家庄区 双南套二厅 金门路xue区房 楼层发光采光好,1.2元/平米·月,住宅                    ,辛家庄三小区,简装修
辛家庄三小区辛家庄-宁夏路与燕儿岛路交汇处,70年产权;,个人产权,南北,,29545元/平米,无,,2室1厅1卫,平层,66平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211872690_11477800x2411595503_165171326.htm,高层,35%,,1.5,辛家庄区 非顶楼套二厅 省双税du家房源 俯瞰北山,1.2元/平米·月,住宅                    ,辛家庄三小区,中装修
银都花园青岛大学-青岛市市南区彰化路1号,信息缺失,商品房,东,,36466元/平米,有,,3室2厅2卫,平层,133平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212990951_11480168x2411592427_165865325.htm,低层,62.3%,,0.87,银都花园 套三精装好房 南北通透 低于市场价485万,1.2元/平米·月,住宅                    ,银都花园,精装修
康嘉国际公寓二轻新村-泰州路23号,信息缺失,商品房,南北,,32967元/平米,无,,2室2厅1卫,平层,91平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209777564_11247311x2411309663_165811950.htm,中层,30%,,2.9,镇江路 泰州路小区 套二带厅房 南北通透 户型方正 看房方便有钥,1.4元/平米·月,住宅                    ,康嘉国际公寓,精装修
东方花园新村二轻新村-徐州南路85号,信息缺失,个人产权,南北,,31662元/平米,无,,2室2厅1卫,平层,97.91平米,住宅                    ,http://esf.qd.fang.com/chushou/18_208758525_11266057x2411616395_160524683.htm,中层,48%,,2.4,东方花园新村 多层4楼 南北卧大南厅 精装修拎/包 近地/铁口,0.5元/平米·月,住宅                    ,东方花园新村,精装修
依山雅居八大湖-福州北路80号,信息缺失,个人产权,南北,,29348元/平米,有,,3室1厅1卫,平层,92平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210833382_11492365x2411286983_164686155.htm,低层,39.5%,,2.5,市南区 依山雅居 套三南北卧室 东明厅 全明户型 交通便利近,1.2元/平米·月,住宅                    ,依山雅居,精装修
中海银海一号天山-银川西路7号,70年产权;,商品房,南北,,34653元/平米,无,,4室2厅2卫,平层,202平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211770456_11490008x2411267823_160309328.htm,低层,40.1%,,3.25,瑞纳半山中海银海一号 前排套四 南北通透 安静不吵,2.05元/平米·月,住宅                    ,中海银海一号,精装修
弘信山庄天山-宁夏路274号,信息缺失,商品房,南北,,35741元/平米,无,,4室2厅2卫,信息缺失,92.33平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211108029_12219175x2411591105_165954142.htm,高层,40%,,1.6,弘信山庄 4室2厅 92平,0.8元/平米·月,住宅                    ,弘信山庄,精装修
天山小区天山-市南区宁国路33号,信息缺失,个人产权,南北,,26276元/平米,无,,1室1厅1卫,平层,53.28平米,住宅                    ,http://esf.qd.fang.com/chushou/18_206285699_11483332x2411596383_164748103.htm,低层,41%,,1.1,广电大厦 天山小区 黄.金楼层 南北通透 全明户型 看房方便,0.27元/平米·月,住宅                    ,天山小区,中装修
弘信山庄天山-宁夏路274号,信息缺失,商品房,南北,,27558元/平米,无,,3室1厅1卫,平层,112.49平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210740424_11475240x2411591105_163622998.htm,高层,40%,,1.6,此房为封闭小区精装修拎包住,0.8元/平米·月,住宅                    ,弘信山庄,精装修
兴源花园五四广场-青岛市东海西路52号,信息缺失,商品房,南北,,30940元/平米,无,,4室2厅2卫,信息缺失,205.56平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212982814_11482703x2411665163_165333433.htm,中层,0%,,信息缺失,"兴源花园精装四居室,出售,随时看房",1元/平米·月,住宅                    ,兴源花园,精装修
国际城名苑广电大厦-丰田路8号,70年产权;,商品房,东,,37229元/平米,无,,5室3厅3卫,平层,144.51平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212499171_11491941x2411158067_162535055.htm,高层,35.3%,,1.99,海信金色慧谷旁国际城名苑精装套三 多层顶加阁 诚心出售,1.2元/平米·月,住宅                    ,国际城名苑,简装修
香港花园湾仔区辛家庄-市南江西路171号,70年产权;,个人产权,南北,,26206元/平米,无,,2室1厅1卫,平层,74.41平米,住宅                    ,http://esf.qd.fang.com/chushou/18_208889955_11941657x2411783129_165942887.htm,低层,35%,,信息缺失,新上香港花园湾仔区 套二南北通透 低楼层 位置安静 小区在卖单价,暂无资料,住宅                    ,香港花园湾仔区,简装修
天慧苑二轻新村-宁夏路118号,70年产权;,商品房,南北,,27273元/平米,无,,2室1厅1卫,信息缺失,77平米,住宅                    ,http://esf.qd.fang.com/chushou/18_213132846_11257647x2411669687_165688490.htm,中层,20%,,1.56,市南区天慧苑 满五年 交通方便 南北卧西明厅 3楼采光好,0.4元/平米·月,住宅                    ,天慧苑,精装修
金海广场奥帆中心-澳门路136号,70年产权;,商品房,南北,,43357元/平米,无,,3室2厅2卫,信息缺失,143平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212866304_11268299x2411603145_164755648.htm,中层,46%,,1.9,金海广场精装套三多层带电梯过五省税燕岛大公鲁商,1.2元/平米·月,住宅                    ,金海广场,精装修
金都花园五四广场-东海西路37号,信息缺失,商品房,东,,17464元/平米,无,,2室1厅1卫,信息缺失,114.52平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212962714_11492782x2411656407_165624546.htm,中层,45%,,信息缺失,五四广场 奥帆基地 金都花园 低单价低总价 套二 海边好房,3.00元/平米·月,住宅                    ,金都花园,精装修
鲁商首府奥帆中心-燕儿岛路7号,70年产权;,个人产权,南北,,57839元/平米,无,,4室2厅2卫,信息缺失,276.63平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212610094_11496319x2411542583_164406074.htm,中层,30%,,5.1,鲁商首府 高层套四南北通透 精装修,5.00元/平米·月,住宅                    ,鲁商首府,豪华装修
龙翔广场东海路-东海西路28号,信息缺失,个人产权,南北,,30435元/平米,有,,3室2厅2卫,平层,184平米,住宅                    ,http://esf.qd.fang.com/chushou/18_208597884_11482091x2411656843_162245314.htm,中层,38%,,2.1,五四广场 龙翔广场 南北通透 毗邻奥帆 鲁商首府 华润悦府,0.5元/平米·月,住宅                    ,龙翔广场,精装修
国际城名苑广电大厦-丰田路8号,70年产权;,商品房,南,,28933元/平米,无,,3室1厅2卫,平层,120.97平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210537639_11259133x2411158067_164580688.htm,低层,35.3%,,1.99,国际城名苑 3室1厅 350万,1.2元/平米·月,住宅                    ,国际城名苑,简装修
新贵都三期浮山所-青岛市南区南京路12号,信息缺失,商品房,南北,,38976元/平米,无,,3室2厅2卫,信息缺失,154.71平米,住宅                    ,http://esf.qd.fang.com/chushou/18_213074707_12459079x2411633543_165494183.htm,中层,25%,,3.23,"楼层好,通透全天采光无遮挡,看房方便;",1.2元/平米·月,住宅                    ,新贵都三期,精装修
辛家庄二小区辛家庄-仙游路9号(金门路派出所西侧),信息缺失,商品房,南北,,34722元/平米,无,,1室1厅1卫,平层,36平米,住宅                    ,http://esf.qd.fang.com/chushou/18_213062883_12319313x2411665169_163853600.htm,低层,34%,,1.2,"辛家庄2小区,套一厅精装修,金门路区,二楼,适合老人住",0.4元/平米·月,住宅                    ,辛家庄二小区,精装修
中海银海一号天山-银川西路7号,70年产权;,商品房,南北,,33771元/平米,有,,3室2厅2卫,平层,168.19平米,住宅                    ,http://esf.qd.fang.com/chushou/18_187556556_12438735x2411267823_165344934.htm,高层,40.1%,,3.25,中海银海一号 前排高层大套三 精装修 带车位 全进口材料 看海,2.05元/平米·月,住宅                    ,中海银海一号,豪华装修
依山雅居八大湖-福州北路80号,信息缺失,个人产权,南北,,28993元/平米,有,,3室2厅1卫,平层,91.4平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210396018_12238120x2411286983_165049407.htm,中层,39.5%,,2.5,福州路 依山雅居 满五唯.一 南北通透 采光好 套三厅 精装修,1.2元/平米·月,住宅                    ,依山雅居,简装修
中海银海一号天山-银川西路7号,70年产权;,商品房,南北,,48387元/平米,无,,2室2厅1卫,信息缺失,93平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212696063_11476889x2411267823_164633305.htm,高层,40.1%,,3.25,整个市南尽收眼底 银海一号 精装套二 高楼层看海 小区楼皇,2.05元/平米·月,住宅                    ,中海银海一号,精装修
金海广场奥帆中心-澳门路136号,70年产权;,个人产权,南北,,41611元/平米,无,,4室2厅2卫,信息缺失,149平米,住宅                    ,http://esf.qd.fang.com/chushou/18_203726325_11487765x2411603145_160316407.htm,中层,46%,,1.9,金海广场4室2厅620万业主抛售,1.2元/平米·月,住宅                    ,金海广场,精装修
天林花园东海路-东海西路2号,信息缺失,个人产权,南北,,37676元/平米,无,,3室2厅1卫,信息缺失,156.6平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210528837_11474797x2411663877_164410579.htm,中层,50%,,0.87,俑琻 东海路 天林花园 套三 南厅 通透 看海,0.6元/平米·月,住宅                    ,天林花园,精装修
龙翔广场东海路-东海西路28号,信息缺失,商品房,南北,,39589元/平米,无,,5室2厅4卫,信息缺失,341平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210274495_11758338x2411656843_165980643.htm,低层,38%,,2.1,祥房别墅 龙翔广场 复式加负一 精装150平大院 带车库,0.5元/平米·月,住宅                    ,龙翔广场,豪华装修
鸿仕睿园广电大厦-延吉路152号,信息缺失,个人产权,南北,,31507元/平米,有,,3室2厅2卫,信息缺失,146平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212891951_11481112x2411452583_163510640.htm,中层,36%,,2.7,新出 鸿士睿园 套三厅 南北通透,1.2元/平米·月,住宅                    ,鸿仕睿园,豪华装修
中海银海一号天山-银川西路7号,70年产权;,商品房,南北,,36905元/平米,无,,3室2厅2卫,信息缺失,168平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210436746_11482448x2411267823_164861196.htm,中层,40.1%,,3.25,银海一号 封闭社区 人车分流 少出双南一北户型 有车位,2.05元/平米·月,住宅                    ,中海银海一号,精装修
银川美居天山-银川西路22号,70年产权;,个人产权,南北,,41963元/平米,无,,1室1厅1卫,信息缺失,59.1平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211667048_11484230x2411210707_165820146.htm,低层,40%,,1.6,银川美居、套一厅、低楼层、南北通透、精装,0.8元/平米·月,住宅                    ,银川美居,精装修
交运山庄广电大厦-市南区延吉路160号,信息缺失,个人产权,南北,,37500元/平米,无,,3室2厅2卫,平层,116平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210979803_11246619x2411070322_133065763.htm,高层,42%,,1.19,延吉路交运山庄116平435万5楼加阁楼 利用 品质小区急售,1.0元/平米·月,住宅                    ,交运山庄,中装修
"逍遥小区福州南路-大尧三路,逍遥二路周边区域",信息缺失,个人产权,东,,32540元/平米,无,,2室1厅1卫,信息缺失,63平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212193392_11480144x2411714917_164453539.htm,低层,35%,,1.2,逍遥小区 一楼带大院 双南卧明厅 精装小套二,0.2元/平米·月,住宅                    ,逍遥小区,精装修
"都市逸品巴黎春天-泰州路9—19号,泰州路、泰州一路、泰兴路围",70年产权;,商品房,南,,34831元/平米,无,,2室1厅1卫,平层,89平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212510112_11473015x2411551303_163665067.htm,低层,30%,,4.14,都市逸品 镇江路 59中 泰州路 康嘉国际,2.7元/平米·月,住宅                    ,都市逸品,简装修
杰中苑浮山所-鄱阳湖路3号,信息缺失,商品房,南,,30181元/平米,无,,1室1厅1卫,信息缺失,54.67平米,住宅                    ,http://esf.qd.fang.com/chushou/18_213070241_11479609x2411070325_165994940.htm,低层,30%,,5.33,杰中苑 1室1厅 54平,1.2元/平米·月,住宅                    ,杰中苑,精装修
鲁商首府奥帆中心-燕儿岛路7号,70年产权;,商品房,南北,,46828元/平米,无,,2室2厅2卫,信息缺失,132.4平米,住宅                    ,http://esf.qd.fang.com/chushou/18_207117423_11268301x2411542583_164406074.htm,低层,30%,,5.1,全封闭小区 精装修套二 南北通透,5.00元/平米·月,住宅                    ,鲁商首府,精装修
锦绣华城二期二轻新村-延吉路119号,70,商品房,南北,,45811元/平米,有,,3室2厅1卫,信息缺失,148平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212491940_12254669x2411679403_165190648.htm,高层,46%,,1.2,锦绣华城二期 电梯花园洋房 精装套三 南北通透 户型方正 看房方,1.48元/平米·月,住宅                    ,锦绣华城二期,豪华装修
辛家庄三小区辛家庄-宁夏路与燕儿岛路交汇处,70年产权;,商品房,南北,,28761元/平米,无,,2室1厅1卫,平层,67.8平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212412269_11482424x2411595503_164453539.htm,中层,35%,,1.5,新世纪 青大附 金门路 南北通透 明厨明卫 3楼急售,1.2元/平米·月,住宅                    ,辛家庄三小区,精装修
东海路9号东海路-东海西路15号乙,70,商品房,西,,42803元/平米,无,,2室1厅2卫,信息缺失,182.23平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212931197_11485751x2411132903_165314985.htm,中层,25%,,8.95,东海路9号 套二精装 管家 品质社区 近五四广场,9元/平米·月,住宅                    ,东海路9号,精装修
香港花园大公馆辛家庄-漳州二路123号甲,70年产权;,个人产权,南北,,27429元/平米,无,,3室2厅2卫,平层,175平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212401882_11477386x2411071078_164640716.htm,中层,35%,,2.28,香港花园大公馆 豪装地暖 高楼层东户 手慢无,1.5元/平米·月,住宅                    ,香港花园大公馆,豪华装修
